event_name,event_date,event_location,fighter_1,fighter_2,winner,weight_class,method,round,time,f1_kd,f1_sig_str,f1_sig_str_percent,f1_total_str,f1_td,f1_td_percent,f1_sub_att,f1_rev,f1_ctrl,f1_sig_str_head,f1_sig_str_body,f1_sig_str_leg,f1_sig_str_distance,f1_sig_str_clinch,f1_sig_str_ground,f2_kd,f2_sig_str,f2_sig_str_percent,f2_total_str,f2_td,f2_td_percent,f2_sub_att,f2_rev,f2_ctrl,f2_sig_str_head,f2_sig_str_body,f2_sig_str_leg,f2_sig_str_distance,f2_sig_str_clinch,f2_sig_str_ground
UFC Fight Night: Lewis vs. Abdurakhimov,"December 09, 2016","Albany, New York, USA",Francis Ngannou,Anthony Hamilton,Francis Ngannou,Heavyweight,SUB Kimura,1,1:57,0,1 of 1,100%,1 of 1,0 of 0,---,1,0,0:06,100%,0 of 0,0 of 0,1 of 1,1 of 1,0 of 0,0,0 of 3,0%,0 of 3,1 of 2,50%,0,0,0:44,0%,0 of 1,0 of 1,0 of 1,0 of 1,0 of 2
UFC Fight Night: Lewis vs. Abdurakhimov,"December 09, 2016","Albany, New York, USA",Derrick Lewis,Shamil Abdurakhimov,Derrick Lewis,Heavyweight,KO/TKO Punches,4,3:42,0,1 of 7,14%,3 of 9,0 of 0,---,0,0,0:23,14%,0 of 5,0 of 1,1 of 1,1 of 6,0 of 1,0,4 of 11,36%,23 of 31,1 of 5,20%,1,0,2:36,36%,2 of 8,0 of 0,2 of 3,0 of 5,3 of 4
UFC Fight Night: Lewis vs. Abdurakhimov,"December 09, 2016","Albany, New York, USA",Corey Anderson,Sean O'Connell,Corey Anderson,Light Heavyweight,KO/TKO Punches,2,2:36,0,37 of 53,69%,57 of 75,4 of 4,100%,0,0,4:22,69%,33 of 49,2 of 2,2 of 2,3 of 6,1 of 1,0,6 of 17,35%,12 of 24,0 of 0,---,0,0,0:00,35%,4 of 14,1 of 1,1 of 2,2 of 10,1 of 1
The Ultimate Fighter: Tournament of Champions Finale,"December 03, 2016","Las Vegas, Nevada, USA",Ryan Hall,Gray Maynard,Ryan Hall,Featherweight,U-DEC,3,5:00,0,5 of 16,31%,5 of 16,0 of 0,---,0,0,0:58,31%,2 of 12,1 of 1,2 of 3,5 of 16,0 of 0,0,12 of 36,33%,13 of 37,0 of 1,0%,0,0,0:00,33%,1 of 11,7 of 17,4 of 8,11 of 35,1 of 1
The Ultimate Fighter: Tournament of Champions Finale,"December 03, 2016","Las Vegas, Nevada, USA",Devin Clark,Josh Stansbury,Devin Clark,Light Heavyweight,U-DEC,3,5:00,0,9 of 17,52%,22 of 30,0 of 0,---,2,0,0:17,52%,3 of 11,5 of 5,1 of 1,5 of 12,4 of 4,0,6 of 19,31%,39 of 54,1 of 2,50%,0,0,3:02,31%,3 of 14,2 of 3,1 of 2,5 of 14,1 of 3
The Ultimate Fighter: Tournament of Champions Finale,"December 03, 2016","Las Vegas, Nevada, USA",Anthony Smith,Elvis Mutapcic,Anthony Smith,Middleweight,KO/TKO Elbow,2,3:27,0,16 of 30,53%,26 of 42,0 of 0,---,0,0,4:18,53%,14 of 27,0 of 1,2 of 2,2 of 5,0 of 0,0,6 of 9,66%,10 of 13,0 of 0,---,1,0,0:00,66%,3 of 4,0 of 1,3 of 4,6 of 9,0 of 0
The Ultimate Fighter: Tournament of Champions Finale,"December 03, 2016","Las Vegas, Nevada, USA",Jamie Moyle,Kailin Curran,Jamie Moyle,Women's Strawweight,U-DEC,3,5:00,0,12 of 38,31%,28 of 54,0 of 0,---,1,0,2:59,31%,7 of 30,3 of 6,2 of 2,6 of 27,6 of 11,0,22 of 39,56%,42 of 64,1 of 3,33%,0,0,0:28,56%,13 of 25,9 of 14,0 of 0,9 of 21,10 of 14
The Ultimate Fighter: Tournament of Champions Finale,"December 03, 2016","Las Vegas, Nevada, USA",Dong Hyun Ma,Brendan O'Reilly,Dong Hyun Ma,Lightweight,U-DEC,3,5:00,0,14 of 19,73%,57 of 65,2 of 2,100%,0,0,4:04,73%,6 of 11,1 of 1,7 of 7,1 of 4,2 of 2,0,3 of 8,37%,9 of 14,0 of 1,0%,0,0,0:36,37%,2 of 5,0 of 1,1 of 2,2 of 5,1 of 3
The Ultimate Fighter: Tournament of Champions Finale,"December 03, 2016","Las Vegas, Nevada, USA",Rob Font,Matt Schnell,Rob Font,Bantamweight,KO/TKO Punch,1,3:47,1,26 of 33,78%,32 of 40,1 of 1,100%,1,0,2:10,78%,20 of 27,5 of 5,1 of 1,12 of 19,1 of 1,0,14 of 33,42%,25 of 44,0 of 0,---,0,0,0:00,42%,9 of 28,1 of 1,4 of 4,14 of 33,0 of 0
The Ultimate Fighter: Tournament of Champions Finale,"December 03, 2016","Las Vegas, Nevada, USA",Brandon Moreno,Ryan Benoit,Brandon Moreno,Flyweight,S-DEC,3,5:00,0,17 of 55,30%,21 of 59,3 of 5,60%,0,0,1:37,30%,7 of 42,2 of 5,8 of 8,12 of 47,5 of 8,0,7 of 32,21%,7 of 32,0 of 0,---,0,0,0:00,21%,6 of 26,1 of 4,0 of 2,7 of 32,0 of 0
The Ultimate Fighter: Tournament of Champions Finale,"December 03, 2016","Las Vegas, Nevada, USA",Sara McMann,Alexis Davis,Sara McMann,Women's Bantamweight,SUB Arm Triangle,2,2:52,0,12 of 30,40%,21 of 39,1 of 1,100%,0,0,0:00,40%,10 of 28,2 of 2,0 of 0,6 of 23,0 of 0,0,17 of 21,80%,51 of 58,0 of 0,---,1,0,3:49,80%,14 of 18,1 of 1,2 of 2,7 of 11,0 of 0
The Ultimate Fighter: Tournament of Champions Finale,"December 03, 2016","Las Vegas, Nevada, USA",Joseph Benavidez,Henry Cejudo,Joseph Benavidez,Flyweight,S-DEC,3,5:00,0,22 of 69,31%,22 of 69,0 of 0,---,0,0,0:01,31%,8 of 47,6 of 11,8 of 11,21 of 65,1 of 4,1,21 of 66,31%,21 of 66,1 of 3,33%,0,0,0:06,31%,9 of 47,8 of 13,4 of 6,16 of 51,5 of 15
The Ultimate Fighter: Tournament of Champions Finale,"December 03, 2016","Las Vegas, Nevada, USA",Demetrious Johnson,Tim Elliott,Demetrious Johnson,Flyweight,U-DEC,5,5:00,0,7 of 17,41%,9 of 19,2 of 3,66%,0,0,1:20,41%,4 of 13,1 of 2,2 of 2,5 of 12,2 of 5,0,12 of 22,54%,23 of 35,1 of 1,100%,2,0,2:20,54%,8 of 15,4 of 6,0 of 1,4 of 11,8 of 10
The Ultimate Fighter: Tournament of Champions Finale,"December 03, 2016","Las Vegas, Nevada, USA",Jared Cannonier,Ion Cutelaba,Jared Cannonier,Light Heavyweight,U-DEC,3,5:00,0,24 of 53,45%,25 of 54,2 of 2,100%,0,0,2:20,45%,15 of 42,7 of 9,2 of 2,13 of 31,6 of 9,0,11 of 17,64%,16 of 22,0 of 0,---,0,0,0:35,64%,7 of 13,2 of 2,2 of 2,9 of 15,2 of 2
The Ultimate Fighter: Tournament of Champions Finale,"December 03, 2016","Las Vegas, Nevada, USA",Jorge Masvidal,Jake Ellenberger,Jorge Masvidal,Welterweight,KO/TKO Punches,1,4:05,0,11 of 31,35%,11 of 31,0 of 1,0%,0,0,0:03,35%,7 of 24,1 of 2,3 of 5,9 of 26,2 of 5,0,44 of 63,69%,50 of 70,0 of 0,---,0,0,0:38,69%,26 of 40,9 of 12,9 of 11,26 of 39,12 of 17
UFC Fight Night: Whittaker vs. Brunson,"November 26, 2016","Melbourne, Victoria, Australia",Daniel Kelly,Chris Camozzi,Daniel Kelly,Middleweight,U-DEC,3,5:00,0,16 of 45,35%,24 of 53,2 of 2,100%,0,0,0:45,35%,16 of 44,0 of 1,0 of 0,15 of 44,1 of 1,0,33 of 61,54%,34 of 62,0 of 0,---,0,0,0:00,54%,25 of 53,4 of 4,4 of 4,31 of 59,2 of 2
UFC Fight Night: Whittaker vs. Brunson,"November 26, 2016","Melbourne, Victoria, Australia",Robert Whittaker,Derek Brunson,Robert Whittaker,Middleweight,KO/TKO Kick,1,4:07,1,33 of 58,56%,35 of 60,0 of 0,---,0,0,0:07,56%,30 of 55,2 of 2,1 of 1,20 of 39,7 of 10,0,19 of 42,45%,25 of 48,0 of 3,0%,0,0,1:12,45%,18 of 41,1 of 1,0 of 0,9 of 25,10 of 17
UFC Fight Night: Whittaker vs. Brunson,"November 26, 2016","Melbourne, Victoria, Australia",Marlon Vera,Guangyou Ning,Marlon Vera,Featherweight,U-DEC,3,5:00,0,3 of 10,30%,10 of 22,1 of 1,100%,2,0,1:41,30%,0 of 4,1 of 2,2 of 4,2 of 9,1 of 1,0,5 of 16,31%,7 of 21,0 of 0,---,0,0,0:00,31%,0 of 8,2 of 2,3 of 6,5 of 16,0 of 0
UFC Fight Night: Whittaker vs. Brunson,"November 26, 2016","Melbourne, Victoria, Australia",Ben Nguyen,Geane Herrera,Ben Nguyen,Flyweight,U-DEC,3,5:00,1,39 of 79,49%,43 of 83,0 of 1,0%,0,0,0:02,49%,25 of 62,8 of 11,6 of 6,30 of 69,9 of 9,0,7 of 37,18%,7 of 37,0 of 2,0%,0,0,0:32,18%,4 of 34,3 of 3,0 of 0,7 of 34,0 of 3
UFC Fight Night: Whittaker vs. Brunson,"November 26, 2016","Melbourne, Victoria, Australia",Jonathan Meunier,Richard Walsh,Jonathan Meunier,Welterweight,U-DEC,3,5:00,0,7 of 32,21%,7 of 32,0 of 0,---,0,0,0:00,21%,1 of 21,1 of 2,5 of 9,7 of 30,0 of 2,0,22 of 46,47%,27 of 51,1 of 1,100%,0,0,0:27,47%,7 of 26,2 of 2,13 of 18,18 of 42,3 of 3
UFC Fight Night: Whittaker vs. Brunson,"November 26, 2016","Melbourne, Victoria, Australia",Damien Brown,Jon Tuck,Damien Brown,Lightweight,S-DEC,3,5:00,0,2 of 18,11%,8 of 24,0 of 0,---,1,0,0:00,11%,2 of 17,0 of 1,0 of 0,2 of 16,0 of 2,1,11 of 21,52%,44 of 55,0 of 1,0%,0,0,3:40,52%,10 of 18,1 of 2,0 of 1,2 of 7,1 of 2
UFC Fight Night: Whittaker vs. Brunson,"November 26, 2016","Melbourne, Victoria, Australia",Jenel Lausa,Yao Zhikui,Jenel Lausa,Flyweight,U-DEC,3,5:00,0,10 of 44,22%,10 of 44,0 of 1,0%,0,0,0:00,22%,4 of 34,1 of 2,5 of 8,10 of 44,0 of 0,1,20 of 41,48%,20 of 41,1 of 1,100%,0,0,0:08,48%,18 of 36,2 of 5,0 of 0,20 of 41,0 of 0
UFC Fight Night: Whittaker vs. Brunson,"November 26, 2016","Melbourne, Victoria, Australia",Danielle Taylor,Seo Hee Ham,Danielle Taylor,Women's Strawweight,S-DEC,3,5:00,0,11 of 29,37%,11 of 29,0 of 0,---,0,0,0:00,37%,9 of 26,2 of 3,0 of 0,11 of 29,0 of 0,0,9 of 48,18%,9 of 48,0 of 0,---,0,0,0:00,18%,5 of 43,3 of 3,1 of 2,9 of 48,0 of 0
UFC Fight Night: Whittaker vs. Brunson,"November 26, 2016","Melbourne, Victoria, Australia",Omari Akhmedov,Kyle Noke,Omari Akhmedov,Welterweight,U-DEC,3,5:00,0,2 of 8,25%,9 of 15,0 of 0,---,0,0,0:00,25%,1 of 6,1 of 1,0 of 1,2 of 8,0 of 0,0,15 of 26,57%,32 of 45,1 of 1,100%,0,0,3:48,57%,14 of 24,0 of 1,1 of 1,4 of 12,0 of 0
UFC Fight Night: Whittaker vs. Brunson,"November 26, 2016","Melbourne, Victoria, Australia",Tyson Pedro,Khalil Rountree Jr.,Tyson Pedro,Light Heavyweight,SUB Rear Naked Choke,1,4:07,1,3 of 7,42%,10 of 14,0 of 0,---,0,0,0:00,42%,3 of 7,0 of 0,0 of 0,3 of 6,0 of 0,0,4 of 7,57%,15 of 21,2 of 2,100%,1,0,3:09,57%,0 of 0,1 of 1,3 of 6,4 of 7,0 of 0
UFC Fight Night: Whittaker vs. Brunson,"November 26, 2016","Melbourne, Victoria, Australia",Andrew Holbrook,Jake Matthews,Andrew Holbrook,Lightweight,S-DEC,3,5:00,0,10 of 21,47%,10 of 21,0 of 0,---,0,0,0:25,47%,6 of 13,2 of 6,2 of 2,8 of 17,2 of 4,0,12 of 18,66%,36 of 44,2 of 2,100%,1,0,2:06,66%,5 of 10,6 of 7,1 of 1,4 of 10,8 of 8
UFC Fight Night: Whittaker vs. Brunson,"November 26, 2016","Melbourne, Victoria, Australia",Jason Knight,Dan Hooker,Jason Knight,Featherweight,U-DEC,3,5:00,0,17 of 28,60%,24 of 35,0 of 0,---,0,1,0:34,60%,15 of 22,0 of 0,2 of 6,17 of 28,0 of 0,0,14 of 59,23%,15 of 60,2 of 2,100%,1,0,1:03,23%,11 of 54,3 of 5,0 of 0,12 of 56,0 of 1
UFC Fight Night: Whittaker vs. Brunson,"November 26, 2016","Melbourne, Victoria, Australia",Alexander Volkanovski,Yusuke Kasuya,Alexander Volkanovski,Lightweight,KO/TKO Punches,2,2:06,0,3 of 6,50%,6 of 9,1 of 2,50%,0,1,1:39,50%,1 of 2,2 of 4,0 of 0,2 of 4,1 of 2,0,19 of 31,61%,22 of 34,2 of 2,100%,0,1,2:35,61%,17 of 27,2 of 3,0 of 1,1 of 5,3 of 3
UFC Fight Night: Mousasi vs. Hall 2,"November 19, 2016","Belfast, Northern Ireland, United Kingdom",Stevie Ray,Ross Pearson,Stevie Ray,Lightweight,S-DEC,3,5:00,0,11 of 19,57%,17 of 26,0 of 0,---,0,0,0:08,57%,0 of 7,8 of 9,3 of 3,10 of 18,1 of 1,0,13 of 30,43%,13 of 30,1 of 1,100%,0,0,0:22,43%,4 of 15,5 of 10,4 of 5,12 of 27,1 of 3
UFC Fight Night: Mousasi vs. Hall 2,"November 19, 2016","Belfast, Northern Ireland, United Kingdom",Abdul Razak Alhassan,Charlie Ward,Abdul Razak Alhassan,Welterweight,KO/TKO Punch,1,0:53,0,2 of 14,14%,2 of 15,0 of 0,---,0,0,0:00,14%,2 of 14,0 of 0,0 of 0,1 of 13,1 of 1,3,12 of 22,54%,12 of 22,0 of 0,---,0,0,0:07,54%,12 of 22,0 of 0,0 of 0,7 of 16,2 of 2
UFC Fight Night: Mousasi vs. Hall 2,"November 19, 2016","Belfast, Northern Ireland, United Kingdom",Brett Johns,Kwan Ho Kwak,Brett Johns,Bantamweight,U-DEC,3,5:00,0,11 of 19,57%,24 of 37,7 of 8,87%,0,0,4:08,57%,10 of 18,1 of 1,0 of 0,4 of 11,0 of 0,0,9 of 20,45%,9 of 20,0 of 0,---,0,0,0:00,45%,2 of 11,2 of 4,5 of 5,8 of 19,1 of 1
UFC Fight Night: Mousasi vs. Hall 2,"November 19, 2016","Belfast, Northern Ireland, United Kingdom",Marion Reneau,Milana Dudieva,Marion Reneau,Women's Bantamweight,KO/TKO Elbows,3,3:03,0,7 of 49,14%,7 of 49,0 of 0,---,1,0,0:02,14%,7 of 48,0 of 1,0 of 0,6 of 48,0 of 0,0,9 of 27,33%,15 of 34,1 of 2,50%,0,0,1:02,33%,4 of 21,1 of 2,4 of 4,8 of 23,0 of 0
UFC Fight Night: Mousasi vs. Hall 2,"November 19, 2016","Belfast, Northern Ireland, United Kingdom",Justin Ledet,Mark Godbeer,Justin Ledet,Heavyweight,SUB Rear Naked Choke,1,2:16,0,3 of 11,27%,8 of 17,1 of 1,100%,1,0,1:15,27%,3 of 11,0 of 0,0 of 0,2 of 10,0 of 0,0,5 of 11,45%,7 of 13,0 of 1,0%,0,0,0:10,45%,2 of 6,0 of 1,3 of 4,5 of 11,0 of 0
UFC Fight Night: Mousasi vs. Hall 2,"November 19, 2016","Belfast, Northern Ireland, United Kingdom",Amanda Cooper,Anna Elmose,Amanda Cooper,Women's Strawweight,U-DEC,3,5:00,1,27 of 47,57%,31 of 51,0 of 0,---,0,0,1:12,57%,13 of 31,7 of 8,7 of 8,16 of 33,2 of 2,0,21 of 57,36%,32 of 69,0 of 1,0%,0,0,0:03,36%,15 of 49,5 of 7,1 of 1,19 of 54,2 of 2
UFC Fight Night: Mousasi vs. Hall 2,"November 19, 2016","Belfast, Northern Ireland, United Kingdom",Kevin Lee,Magomed Mustafaev,Kevin Lee,Lightweight,SUB Rear Naked Choke,2,4:31,0,9 of 11,81%,26 of 28,4 of 5,80%,0,0,3:08,81%,4 of 6,5 of 5,0 of 0,0 of 2,5 of 5,0,10 of 17,58%,20 of 28,0 of 1,0%,1,0,1:01,58%,3 of 6,7 of 11,0 of 0,6 of 10,4 of 7
UFC Fight Night: Mousasi vs. Hall 2,"November 19, 2016","Belfast, Northern Ireland, United Kingdom",Kyoji Horiguchi,Ali Bagautinov,Kyoji Horiguchi,Flyweight,U-DEC,3,5:00,0,9 of 15,60%,29 of 37,1 of 4,25%,0,0,2:04,60%,5 of 9,2 of 4,2 of 2,3 of 8,4 of 5,0,13 of 18,72%,15 of 20,2 of 2,100%,0,0,0:55,72%,1 of 5,9 of 10,3 of 3,4 of 9,6 of 6
UFC Fight Night: Mousasi vs. Hall 2,"November 19, 2016","Belfast, Northern Ireland, United Kingdom",Jack Marshman,Magnus Cedenblad,Jack Marshman,Middleweight,KO/TKO Punch,2,3:40,0,13 of 27,48%,54 of 79,2 of 2,100%,0,0,4:18,48%,12 of 24,1 of 3,0 of 0,2 of 9,0 of 0,1,10 of 17,58%,18 of 33,0 of 0,---,0,0,0:01,58%,7 of 13,3 of 4,0 of 0,4 of 7,0 of 0
UFC Fight Night: Mousasi vs. Hall 2,"November 19, 2016","Belfast, Northern Ireland, United Kingdom",Artem Lobov,Teruto Ishihara,Artem Lobov,Featherweight,U-DEC,3,5:00,0,15 of 35,42%,15 of 35,0 of 0,---,0,0,0:00,42%,8 of 26,3 of 4,4 of 5,15 of 35,0 of 0,0,15 of 39,38%,15 of 39,0 of 1,0%,0,0,0:00,38%,1 of 16,6 of 15,8 of 8,15 of 39,0 of 0
UFC Fight Night: Mousasi vs. Hall 2,"November 19, 2016","Belfast, Northern Ireland, United Kingdom",Alexander Volkov,Timothy Johnson,Alexander Volkov,Heavyweight,S-DEC,3,5:00,1,24 of 40,60%,32 of 52,0 of 1,0%,0,0,2:51,60%,22 of 38,2 of 2,0 of 0,2 of 10,4 of 4,0,19 of 33,57%,34 of 52,1 of 2,50%,0,0,0:55,57%,18 of 31,1 of 2,0 of 0,10 of 24,9 of 9
UFC Fight Night: Mousasi vs. Hall 2,"November 19, 2016","Belfast, Northern Ireland, United Kingdom",Zak Cummings,Alexander Yakovlev,Zak Cummings,Welterweight,SUB Armbar,2,4:02,0,10 of 34,29%,21 of 45,0 of 0,---,0,0,0:38,29%,5 of 27,1 of 3,4 of 4,9 of 32,1 of 2,0,12 of 26,46%,12 of 26,1 of 1,100%,0,0,0:02,46%,6 of 16,2 of 3,4 of 7,12 of 25,0 of 0
UFC Fight Night: Bader vs. Nogueira,"November 19, 2016","Sao Paulo, Sao Paulo, Brazil",Francimar Barroso,Darren Stewart,NC,Light Heavyweight,Overturned,1,1:34,0,0 of 1,0%,8 of 10,0 of 0,---,0,0,0:00,0%,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0,7 of 10,70%,21 of 25,1 of 2,50%,0,0,1:15,70%,6 of 9,1 of 1,0 of 0,0 of 2,1 of 1
UFC Fight Night: Mousasi vs. Hall 2,"November 19, 2016","Belfast, Northern Ireland, United Kingdom",Gegard Mousasi,Uriah Hall,Gegard Mousasi,Middleweight,KO/TKO Punches,1,4:37,0,20 of 40,50%,20 of 40,1 of 2,50%,0,0,0:44,50%,14 of 34,1 of 1,5 of 5,8 of 18,0 of 0,0,12 of 25,48%,12 of 25,0 of 0,---,0,0,0:00,48%,2 of 10,1 of 2,9 of 13,12 of 25,0 of 0
UFC Fight Night: Bader vs. Nogueira,"November 19, 2016","Sao Paulo, Sao Paulo, Brazil",Kamaru Usman,Warlley Alves,Kamaru Usman,Welterweight,U-DEC,3,5:00,0,14 of 38,36%,14 of 38,0 of 0,---,0,0,0:00,36%,8 of 30,3 of 4,3 of 4,13 of 37,1 of 1,0,20 of 51,39%,20 of 51,0 of 0,---,0,0,0:00,39%,15 of 42,4 of 8,1 of 1,20 of 50,0 of 1
UFC Fight Night: Bader vs. Nogueira,"November 19, 2016","Sao Paulo, Sao Paulo, Brazil",Pedro Munhoz,Justin Scoggins,Pedro Munhoz,Bantamweight,SUB Guillotine Choke,2,1:55,0,20 of 55,36%,20 of 55,0 of 3,0%,0,0,0:00,36%,7 of 28,3 of 7,10 of 20,20 of 54,0 of 1,0,24 of 67,35%,24 of 67,1 of 1,100%,0,0,0:04,35%,15 of 45,5 of 17,4 of 5,22 of 65,1 of 1
UFC Fight Night: Bader vs. Nogueira,"November 19, 2016","Sao Paulo, Sao Paulo, Brazil",Ryan Bader,Rogerio Nogueira,Ryan Bader,Light Heavyweight,KO/TKO Punches,3,3:51,0,36 of 50,72%,45 of 61,1 of 1,100%,0,0,3:23,72%,32 of 45,1 of 2,3 of 3,4 of 13,0 of 0,0,2 of 9,22%,2 of 9,0 of 0,---,0,0,0:00,22%,2 of 9,0 of 0,0 of 0,2 of 9,0 of 0
UFC Fight Night: Bader vs. Nogueira,"November 19, 2016","Sao Paulo, Sao Paulo, Brazil",Thomas Almeida,Albert Morales,Thomas Almeida,Bantamweight,KO/TKO Punches,2,1:37,0,25 of 54,46%,26 of 55,0 of 0,---,0,0,0:06,46%,16 of 43,4 of 5,5 of 6,25 of 54,0 of 0,0,16 of 60,26%,16 of 60,1 of 2,50%,0,0,0:36,26%,12 of 52,2 of 2,2 of 6,16 of 60,0 of 0
UFC Fight Night: Bader vs. Nogueira,"November 19, 2016","Sao Paulo, Sao Paulo, Brazil",Claudia Gadelha,Cortney Casey,Claudia Gadelha,Women's Strawweight,U-DEC,3,5:00,0,5 of 18,27%,10 of 25,1 of 1,100%,0,0,2:23,27%,5 of 18,0 of 0,0 of 0,4 of 16,1 of 1,0,9 of 22,40%,17 of 32,0 of 1,0%,0,0,0:19,40%,5 of 17,2 of 2,2 of 3,4 of 16,5 of 6
UFC Fight Night: Bader vs. Nogueira,"November 19, 2016","Sao Paulo, Sao Paulo, Brazil",Krzysztof Jotko,Thales Leites,Krzysztof Jotko,Middleweight,U-DEC,3,5:00,0,2 of 5,40%,2 of 5,1 of 2,50%,1,0,1:54,40%,2 of 4,0 of 1,0 of 0,2 of 5,0 of 0,0,6 of 20,30%,21 of 36,0 of 0,---,0,1,1:39,30%,5 of 14,1 of 6,0 of 0,2 of 14,3 of 5
UFC Fight Night: Bader vs. Nogueira,"November 19, 2016","Sao Paulo, Sao Paulo, Brazil",Sergio Moraes,Zak Ottow,Sergio Moraes,Welterweight,S-DEC,3,5:00,0,4 of 15,26%,14 of 25,1 of 1,100%,0,0,3:19,26%,4 of 14,0 of 1,0 of 0,0 of 7,0 of 0,0,4 of 12,33%,10 of 18,0 of 0,---,0,0,0:00,33%,3 of 11,0 of 0,1 of 1,4 of 12,0 of 0
UFC Fight Night: Bader vs. Nogueira,"November 19, 2016","Sao Paulo, Sao Paulo, Brazil",Cezar Ferreira,Jack Hermansson,Cezar Ferreira,Middleweight,SUB Arm Triangle,2,2:11,0,8 of 26,30%,8 of 26,0 of 0,---,0,0,0:00,30%,3 of 18,3 of 4,2 of 4,8 of 26,0 of 0,0,9 of 35,25%,9 of 35,0 of 0,---,0,0,0:02,25%,3 of 16,1 of 6,5 of 13,9 of 34,0 of 1
UFC Fight Night: Bader vs. Nogueira,"November 19, 2016","Sao Paulo, Sao Paulo, Brazil",Gadzhimurad Antigulov,Marcos Rogerio de Lima,Gadzhimurad Antigulov,Light Heavyweight,SUB Guillotine Choke,1,1:07,0,2 of 6,33%,11 of 15,0 of 0,---,0,1,0:21,33%,2 of 6,0 of 0,0 of 0,0 of 4,2 of 2,0,0 of 4,0%,0 of 4,1 of 1,100%,1,0,0:29,0%,0 of 4,0 of 0,0 of 0,0 of 4,0 of 0
UFC Fight Night: Bader vs. Nogueira,"November 19, 2016","Sao Paulo, Sao Paulo, Brazil",Johnny Eduardo,Manvel Gamburyan,Johnny Eduardo,Bantamweight,KO/TKO Punch,2,0:46,0,12 of 33,36%,14 of 35,0 of 0,---,0,0,0:25,36%,3 of 20,0 of 1,9 of 12,12 of 33,0 of 0,0,10 of 22,45%,12 of 24,0 of 2,0%,0,0,0:00,45%,6 of 17,3 of 3,1 of 2,7 of 19,3 of 3
UFC Fight Night: Bader vs. Nogueira,"November 19, 2016","Sao Paulo, Sao Paulo, Brazil",Luis Henrique,Christian Colombo,Luis Henrique,Heavyweight,SUB Guillotine Choke,3,2:12,0,15 of 24,62%,29 of 44,2 of 2,100%,0,0,3:25,62%,13 of 22,1 of 1,1 of 1,5 of 10,2 of 2,0,1 of 6,16%,7 of 12,0 of 0,---,0,0,0:00,16%,0 of 5,1 of 1,0 of 0,0 of 5,1 of 1
UFC 205: Alvarez vs McGregor,"November 12, 2016","New York City, New York, USA",Khabib Nurmagomedov,Michael Johnson,Khabib Nurmagomedov,Lightweight,SUB Kimura,3,2:31,0,33 of 58,56%,49 of 74,1 of 2,50%,0,0,3:03,56%,32 of 57,1 of 1,0 of 0,1 of 6,0 of 0,0,16 of 52,30%,16 of 52,0 of 0,---,0,0,0:00,30%,7 of 32,6 of 16,3 of 4,16 of 52,0 of 0
UFC 205: Alvarez vs McGregor,"November 12, 2016","New York City, New York, USA",Liz Carmouche,Katlyn Cerminara,Liz Carmouche,Women's Bantamweight,S-DEC,3,5:00,0,11 of 20,55%,19 of 28,2 of 3,66%,0,0,2:57,55%,4 of 11,2 of 4,5 of 5,7 of 16,0 of 0,0,2 of 19,10%,18 of 35,0 of 0,---,0,0,0:00,10%,0 of 15,0 of 0,2 of 4,2 of 19,0 of 0
UFC 205: Alvarez vs McGregor,"November 12, 2016","New York City, New York, USA",Jim Miller,Thiago Alves,Jim Miller,Catch Weight,U-DEC,3,5:00,0,11 of 34,32%,15 of 39,1 of 1,100%,0,0,1:46,32%,7 of 29,2 of 2,2 of 3,10 of 31,0 of 0,0,9 of 32,28%,12 of 35,0 of 0,---,0,0,0:00,28%,5 of 27,4 of 4,0 of 1,6 of 29,3 of 3
UFC 205: Alvarez vs McGregor,"November 12, 2016","New York City, New York, USA",Vicente Luque,Belal Muhammad,Vicente Luque,Welterweight,KO/TKO Punches,1,1:19,1,9 of 21,42%,9 of 21,0 of 0,---,0,0,0:03,42%,5 of 16,2 of 3,2 of 2,5 of 17,0 of 0,0,3 of 10,30%,3 of 10,0 of 0,---,0,0,0:00,30%,2 of 8,0 of 0,1 of 2,3 of 10,0 of 0
UFC 205: Alvarez vs McGregor,"November 12, 2016","New York City, New York, USA",Tim Boetsch,Rafael Natal,Tim Boetsch,Middleweight,KO/TKO Punches,1,3:22,0,5 of 18,27%,5 of 18,0 of 1,0%,0,0,0:00,27%,2 of 13,1 of 2,2 of 3,5 of 18,0 of 0,1,14 of 25,56%,14 of 25,0 of 0,---,0,0,0:04,56%,9 of 17,1 of 4,4 of 4,11 of 22,0 of 0
UFC 205: Alvarez vs McGregor,"November 12, 2016","New York City, New York, USA",Joanna Jedrzejczyk,Karolina Kowalkiewicz,Joanna Jedrzejczyk,Women's Strawweight,U-DEC,5,5:00,0,29 of 68,42%,31 of 70,0 of 0,---,0,0,0:29,42%,6 of 32,10 of 19,13 of 17,23 of 59,6 of 9,0,8 of 46,17%,11 of 49,0 of 0,---,0,0,0:38,17%,5 of 40,2 of 5,1 of 1,5 of 42,3 of 4
